date,city,tappmax
1991-08-16,Munich,26.084576
1991-08-17,Munich,25.233624
1991-08-18,Munich,18.166433
1991-08-19,Munich,17.886963
1991-08-20,Munich,19.750406
1991-08-21,Munich,23.7754
1991-08-22,Munich,26.065876
1991-08-23,Munich,23.648624
1991-08-24,Munich,24.23734
1991-08-25,Munich,22.52246
1991-08-26,Munich,22.853306
1991-08-27,Munich,20.105307
1991-08-28,Munich,20.413181
1991-08-29,Munich,17.487955
1991-08-30,Munich,18.32808
1991-08-31,Munich,20.446615
1992-06-01,Munich,24.456429
1992-06-02,Munich,26.423594
1992-06-03,Munich,19.50847
1992-06-04,Munich,18.911654
1992-06-05,Munich,20.497913
1992-06-06,Munich,17.356852
1992-06-07,Munich,19.497328
1992-06-08,Munich,15.366564
1992-06-09,Munich,16.19857
1992-06-10,Munich,18.452782
1992-06-11,Munich,16.236582
1992-06-12,Munich,15.110449
1992-06-13,Munich,19.498161
1992-06-14,Munich,20.783024
1992-06-15,Munich,23.169228
1992-06-16,Munich,23.740177
1992-06-17,Munich,19.884548
1992-06-18,Munich,19.886723
1992-06-19,Munich,12.768279
1992-06-20,Munich,23.145079
1992-06-21,Munich,19.657557
1992-06-22,Munich,23.097664
1992-06-23,Munich,24.743626
1992-06-24,Munich,22.428354
1992-06-25,Munich,17.382736
1992-06-26,Munich,20.824287
1992-06-27,Munich,20.508217
1992-06-28,Munich,20.908175
1992-06-29,Munich,24.351734
1992-06-30,Munich,26.84442
1992-07-01,Munich,24.269447
1992-07-02,Munich,22.592209
1992-07-03,Munich,24.366398
1992-07-04,Munich,18.367779
1992-07-05,Munich,16.922829
1992-07-06,Munich,19.813208
1992-07-07,Munich,17.213697
1992-07-08,Munich,21.40635
1992-07-09,Munich,24.323812
1992-07-10,Munich,21.58054
1992-07-11,Munich,14.4867735
1992-07-12,Munich,18.063875
1992-07-13,Munich,20.254215
1992-07-14,Munich,22.406454
1992-07-15,Munich,20.927876
1992-07-16,Munich,23.78415
1992-07-17,Munich,27.372103
1992-07-18,Munich,22.832422
1992-07-19,Munich,25.730501
1992-07-20,Munich,29.854654
1992-07-21,Munich,33.311783
1992-07-22,Munich,23.92371
1992-07-23,Munich,25.007277
1992-07-24,Munich,28.21973
1992-07-25,Munich,25.114447
1992-07-26,Munich,26.72952
1992-07-27,Munich,29.207287
1992-07-28,Munich,20.822184
1992-07-29,Munich,26.257282
1992-07-30,Munich,31.352034
1992-07-31,Munich,30.422298
1992-08-01,Munich,30.585207
1992-08-02,Munich,30.478012
1992-08-03,Munich,31.610796
1992-08-04,Munich,23.196386
1992-08-05,Munich,27.699863
1992-08-06,Munich,31.25068
1992-08-07,Munich,33.102943
1992-08-08,Munich,34.2433
1992-08-09,Munich,34.528484
1992-08-10,Munich,25.755535
1992-08-11,Munich,22.548223
1992-08-12,Munich,22.738941
1992-08-13,Munich,21.656622
1992-08-14,Munich,19.093285
1992-08-15,Munich,19.484581
1992-08-16,Munich,23.242477
1992-08-17,Munich,26.799746
1992-08-18,Munich,30.329042
1992-08-19,Munich,31.776205
1992-08-20,Munich,32.729057
1992-08-21,Munich,28.656237
1992-08-22,Munich,25.579914
1992-08-23,Munich,22.843304
1992-08-24,Munich,23.894495
1992-08-25,Munich,28.98014
1992-08-26,Munich,31.75134
1992-08-27,Munich,29.757668
1992-08-28,Munich,31.739254
1992-08-29,Munich,30.014297
1992-08-30,Munich,22.462673
1992-08-31,Munich,25.945019
1993-06-01,Munich,21.167028
1993-06-02,Munich,22.849287
1993-06-03,Munich,15.229256
1993-06-04,Munich,19.616758
1993-06-05,Munich,24.116262
1993-06-06,Munich,26.51085
1993-06-07,Munich,27.320488
1993-06-08,Munich,26.2899
1993-06-09,Munich,27.94104
1993-06-10,Munich,26.945581
1993-06-11,Munich,25.301764
1993-06-12,Munich,12.705534
1993-06-13,Munich,13.945328
1993-06-14,Munich,15.5106125
1993-06-15,Munich,16.338976
1993-06-16,Munich,19.846466
1993-06-17,Munich,13.7808275
1993-06-18,Munich,20.773403
1993-06-19,Munich,28.506563
1993-06-20,Munich,21.316055
1993-06-21,Munich,19.403513
1993-06-22,Munich,21.872875
1993-06-23,Munich,20.095108
1993-06-24,Munich,13.439489
1993-06-25,Munich,15.033813
1993-06-26,Munich,12.616481
1993-06-27,Munich,18.517332
1993-06-28,Munich,13.654191
1993-06-29,Munich,19.126778
1993-06-30,Munich,21.71335
1993-07-01,Munich,23.448484
1993-07-02,Munich,23.951487
1993-07-03,Munich,26.787687
1993-07-04,Munich,28.457273
1993-07-05,Munich,30.003979
1993-07-06,Munich,12.283231
1993-07-07,Munich,16.658854
1993-07-08,Munich,19.723478
1993-07-09,Munich,24.917961
1993-07-10,Munich,21.250257
1993-07-11,Munich,10.16448
1993-07-12,Munich,11.491642
1993-07-13,Munich,12.636147
1993-07-14,Munich,14.209501
1993-07-15,Munich,19.778772
1993-07-16,Munich,25.203747
1993-07-17,Munich,25.224655
1993-07-18,Munich,24.788618
1993-07-19,Munich,21.69385
1993-07-20,Munich,16.133913
1993-07-21,Munich,16.043924
1993-07-22,Munich,14.521543
1993-07-23,Munich,17.751595
1993-07-24,Munich,24.182875
1993-07-25,Munich,21.891512
1993-07-26,Munich,16.72034
1993-07-27,Munich,18.969383
1993-07-28,Munich,19.703096
1993-07-29,Munich,28.16083
1993-07-30,Munich,32.07913
1993-07-31,Munich,16.897228
1993-08-01,Munich,20.530794
1993-08-02,Munich,27.694489
1993-08-03,Munich,29.021105
1993-08-04,Munich,30.338566
1993-08-05,Munich,27.844828
1993-08-06,Munich,19.518848
1993-08-07,Munich,21.159105
1993-08-08,Munich,22.754974
1993-08-09,Munich,19.329008
1993-08-10,Munich,15.250673
1993-08-11,Munich,20.25216
1993-08-12,Munich,27.148045
1993-08-13,Munich,24.00414
1993-08-14,Munich,29.55771
1993-08-15,Munich,30.008816
1993-08-16,Munich,29.887472
1993-08-17,Munich,26.174719
1993-08-18,Munich,22.5028
1993-08-19,Munich,25.740654
1993-08-20,Munich,25.455654
1993-08-21,Munich,28.38836
1993-08-22,Munich,31.776962
1993-08-23,Munich,21.19439
1993-08-24,Munich,10.573505
1993-08-25,Munich,13.232559
1993-08-26,Munich,16.188505
1993-08-27,Munich,14.053422
1993-08-28,Munich,10.732938
1993-08-29,Munich,13.76721
1993-08-30,Munich,16.365797
1993-08-31,Munich,12.05783
1994-06-01,Munich,25.227396
1994-06-02,Munich,30.231827
1994-06-03,Munich,18.545511
1994-06-04,Munich,13.3498535
1994-06-05,Munich,8.64135
1994-06-06,Munich,11.514398
1994-06-07,Munich,19.03242
1994-06-08,Munich,23.817537
1994-06-09,Munich,9.83772
1994-06-10,Munich,11.466183
1994-06-11,Munich,12.128324
1994-06-12,Munich,12.780179
1994-06-13,Munich,16.571905
1994-06-14,Munich,15.656396
1994-06-15,Munich,20.94787
1994-06-16,Munich,19.35438
1994-06-17,Munich,17.880566
1994-06-18,Munich,24.690548
1994-06-19,Munich,26.632603
1994-06-20,Munich,21.097942
1994-06-21,Munich,22.684969
1994-06-22,Munich,25.479134
1994-06-23,Munich,23.940662
1994-06-24,Munich,26.39812
1994-06-25,Munich,31.222084
1994-06-26,Munich,31.693789
1994-06-27,Munich,31.735392
1994-06-28,Munich,32.15425
1994-06-29,Munich,29.062723
1994-06-30,Munich,27.669136
1994-07-01,Munich,28.28812
1994-07-02,Munich,29.2801
1994-07-03,Munich,31.43229
1994-07-04,Munich,33.684376
1994-07-05,Munich,26.568708
1994-07-06,Munich,27.251308
1994-07-07,Munich,18.38503
1994-07-08,Munich,18.775383
1994-07-09,Munich,20.113428
1994-07-10,Munich,22.20759
1994-07-11,Munich,24.53152
1994-07-12,Munich,26.257568
1994-07-13,Munich,28.244452
1994-07-14,Munich,27.401936
1994-07-15,Munich,24.878292
1994-07-16,Munich,28.626047
1994-07-17,Munich,30.533422
1994-07-18,Munich,29.04846
1994-07-19,Munich,23.477848
1994-07-20,Munich,23.461098
1994-07-21,Munich,26.350306
1994-07-22,Munich,27.007559
1994-07-23,Munich,27.847206
1994-07-24,Munich,29.40842
1994-07-25,Munich,30.211218
1994-07-26,Munich,29.933266
1994-07-27,Munich,31.005005
1994-07-28,Munich,30.318134
1994-07-29,Munich,30.707285
1994-07-30,Munich,31.229694
1994-07-31,Munich,32.33769
1994-08-01,Munich,30.325466
1994-08-02,Munich,27.739374
1994-08-03,Munich,30.418798
1994-08-04,Munich,32.91416
1994-08-05,Munich,33.336452
1994-08-06,Munich,32.493168
1994-08-07,Munich,30.533669
1994-08-08,Munich,28.126104
1994-08-09,Munich,27.370188
1994-08-10,Munich,31.813599
1994-08-11,Munich,25.11806
1994-08-12,Munich,19.71725
1994-08-13,Munich,18.675535
1994-08-14,Munich,18.25064
1994-08-15,Munich,19.463043
1994-08-16,Munich,22.659689
1994-08-17,Munich,23.563625
1994-08-18,Munich,16.510471
1994-08-19,Munich,18.058552
1994-08-20,Munich,22.454048
1994-08-21,Munich,28.844645
1994-08-22,Munich,27.834349
1994-08-23,Munich,29.670427
1994-08-24,Munich,24.200352
1994-08-25,Munich,13.904203
1994-08-26,Munich,20.172699
1994-08-27,Munich,23.008633
1994-08-28,Munich,25.49612
1994-08-29,Munich,19.059444
1994-08-30,Munich,22.841251
1994-08-31,Munich,25.722128
1995-06-01,Munich,13.592503
1995-06-02,Munich,12.162447
1995-06-03,Munich,17.4095
1995-06-04,Munich,15.291752
1995-06-05,Munich,15.398014
1995-06-06,Munich,13.306482
1995-06-07,Munich,16.102083
1995-06-08,Munich,18.817251
1995-06-09,Munich,10.2510605
1995-06-10,Munich,16.096455
1995-06-11,Munich,9.996036
1995-06-12,Munich,12.820044
1995-06-13,Munich,13.972132
1995-06-14,Munich,10.517325
1995-06-15,Munich,15.570827
1995-06-16,Munich,14.656065
1995-06-17,Munich,18.147211
1995-06-18,Munich,16.137188
1995-06-19,Munich,22.498709
1995-06-20,Munich,27.373785
1995-06-21,Munich,25.061836
1995-06-22,Munich,15.292814
1995-06-23,Munich,11.169157
1995-06-24,Munich,12.391578
1995-06-25,Munich,15.689198
1995-06-26,Munich,21.903906
1995-06-27,Munich,23.980139
1995-06-28,Munich,23.64045
1995-06-29,Munich,24.300365
1995-06-30,Munich,27.231335
1995-07-01,Munich,29.117464
1995-07-02,Munich,28.05806
1995-07-03,Munich,21.976448
1995-07-04,Munich,20.902847
1995-07-05,Munich,20.622066
1995-07-06,Munich,21.616808
1995-07-07,Munich,24.965597
1995-07-08,Munich,29.110353
1995-07-09,Munich,31.644705
1995-07-10,Munich,32.089428
1995-07-11,Munich,30.763111
1995-07-12,Munich,27.314247
1995-07-13,Munich,30.248337
1995-07-14,Munich,29.3633
1995-07-15,Munich,24.167856
1995-07-16,Munich,22.917542
1995-07-17,Munich,22.781137
1995-07-18,Munich,23.314266
1995-07-19,Munich,27.684954
1995-07-20,Munich,30.601475
1995-07-21,Munich,34.46046
1995-07-22,Munich,34.814835
1995-07-23,Munich,16.09814
1995-07-24,Munich,22.024805
1995-07-25,Munich,26.469677
1995-07-26,Munich,30.80209
1995-07-27,Munich,29.594357
1995-07-28,Munich,23.590643
1995-07-29,Munich,23.891968
1995-07-30,Munich,25.908403
1995-07-31,Munich,27.6238
1995-08-01,Munich,28.202755
1995-08-02,Munich,26.213112
1995-08-03,Munich,25.513144
1995-08-04,Munich,25.794992
1995-08-05,Munich,27.347149
1995-08-06,Munich,28.696617
1995-08-07,Munich,25.889458
1995-08-08,Munich,20.29257
1995-08-09,Munich,17.353777
1995-08-10,Munich,23.227402
1995-08-11,Munich,26.102106
1995-08-12,Munich,27.32778
1995-08-13,Munich,23.03355
1995-08-14,Munich,21.480042
1995-08-15,Munich,20.420967
1995-08-16,Munich,17.23502
1995-08-17,Munich,19.85098
1995-08-18,Munich,24.547844
1995-08-19,Munich,25.79534
1995-08-20,Munich,22.048058
1995-08-21,Munich,23.258812
1995-08-22,Munich,26.785301
1995-08-23,Munich,27.719883
1995-08-24,Munich,24.646978
1995-08-25,Munich,20.589237
1995-08-26,Munich,18.16906
1995-08-27,Munich,17.759373
1995-08-28,Munich,10.437954
1995-08-29,Munich,8.473124
1995-08-30,Munich,10.5347185
1995-08-31,Munich,9.415024
1996-06-01,Munich,25.067347
1996-06-02,Munich,21.113941
1996-06-03,Munich,16.923702
1996-06-04,Munich,19.360611
1996-06-05,Munich,22.599407
1996-06-06,Munich,29.964724
1996-06-07,Munich,30.393177
1996-06-08,Munich,29.882618
1996-06-09,Munich,27.84415
1996-06-10,Munich,28.909237
1996-06-11,Munich,28.872547
1996-06-12,Munich,29.760878
1996-06-13,Munich,19.656652
1996-06-14,Munich,18.504713
1996-06-15,Munich,19.721533
1996-06-16,Munich,20.509422
1996-06-17,Munich,22.921902
1996-06-18,Munich,24.868992
1996-06-19,Munich,20.562107
1996-06-20,Munich,16.837883
1996-06-21,Munich,17.844414
1996-06-22,Munich,7.5714064
1996-06-23,Munich,10.391185
1996-06-24,Munich,13.872219
1996-06-25,Munich,15.541237
1996-06-26,Munich,15.046189
1996-06-27,Munich,18.769617
1996-06-28,Munich,21.425781
1996-06-29,Munich,21.676323
1996-06-30,Munich,13.574686
1996-07-01,Munich,16.858276
1996-07-02,Munich,16.098183
1996-07-03,Munich,19.355373
1996-07-04,Munich,24.919281
1996-07-05,Munich,26.42978
1996-07-06,Munich,16.654867
1996-07-07,Munich,15.761822
1996-07-08,Munich,9.294267
1996-07-09,Munich,12.170409
1996-07-10,Munich,13.8081
1996-07-11,Munich,17.850327
1996-07-12,Munich,20.839588
1996-07-13,Munich,26.154299
1996-07-14,Munich,28.446281
1996-07-15,Munich,27.1165
1996-07-16,Munich,19.377403
1996-07-17,Munich,19.672878
1996-07-18,Munich,19.363832
1996-07-19,Munich,17.515911
1996-07-20,Munich,17.740929
1996-07-21,Munich,18.977936
1996-07-22,Munich,20.5723
1996-07-23,Munich,28.921307
1996-07-24,Munich,23.915483
1996-07-25,Munich,17.504913
1996-07-26,Munich,21.298677
1996-07-27,Munich,26.949377
1996-07-28,Munich,26.018885
1996-07-29,Munich,26.440714
1996-07-30,Munich,21.759314
1996-07-31,Munich,24.585653
1996-08-01,Munich,29.132992
1996-08-02,Munich,26.419477
1996-08-03,Munich,16.532902
1996-08-04,Munich,18.131763
1996-08-05,Munich,20.06516
1996-08-06,Munich,21.265095
1996-08-07,Munich,20.683578
1996-08-08,Munich,23.49234
1996-08-09,Munich,25.059498
1996-08-10,Munich,27.531055
1996-08-11,Munich,19.243889
1996-08-12,Munich,15.392559
1996-08-13,Munich,18.31753
1996-08-14,Munich,18.586922
1996-08-15,Munich,19.170643
1996-08-16,Munich,19.36619
1996-08-17,Munich,21.843773
1996-08-18,Munich,21.730206
1996-08-19,Munich,23.816946
1996-08-20,Munich,26.1913
1996-08-21,Munich,24.333181
1996-08-22,Munich,24.527454
1996-08-23,Munich,24.857359
1996-08-24,Munich,21.013273
1996-08-25,Munich,20.109432
1996-08-26,Munich,21.417196
1996-08-27,Munich,20.993656
1996-08-28,Munich,15.218872
1996-08-29,Munich,18.286129
1996-08-30,Munich,16.777561
1996-08-31,Munich,15.927498
1997-06-01,Munich,14.841476
1997-06-02,Munich,17.482311
1997-06-03,Munich,15.45446
1997-06-04,Munich,18.621315
1997-06-05,Munich,23.84734
1997-06-06,Munich,23.875671
1997-06-07,Munich,22.986717
1997-06-08,Munich,22.743309
1997-06-09,Munich,23.24413
1997-06-10,Munich,25.806292
1997-06-11,Munich,28.333023
1997-06-12,Munich,26.307482
1997-06-13,Munich,23.06913
1997-06-14,Munich,21.837883
1997-06-15,Munich,19.958237
1997-06-16,Munich,21.391155
1997-06-17,Munich,19.140015
1997-06-18,Munich,17.121563
1997-06-19,Munich,16.7819
1997-06-20,Munich,15.872385
1997-06-21,Munich,20.504696
1997-06-22,Munich,9.40334
1997-06-23,Munich,14.65367
1997-06-24,Munich,13.562604
1997-06-25,Munich,17.672508
1997-06-26,Munich,15.81458
1997-06-27,Munich,17.370295
1997-06-28,Munich,22.510983
1997-06-29,Munich,28.978754
1997-06-30,Munich,18.655985
1997-07-01,Munich,18.852474
1997-07-02,Munich,24.06069
1997-07-03,Munich,22.750114
1997-07-04,Munich,16.395733
1997-07-05,Munich,13.777307
1997-07-06,Munich,16.342344
1997-07-07,Munich,15.089231
1997-07-08,Munich,19.906687
1997-07-09,Munich,22.046135
1997-07-10,Munich,23.283495
1997-07-11,Munich,20.882734
1997-07-12,Munich,23.615643
1997-07-13,Munich,25.96331
1997-07-14,Munich,24.541412
1997-07-15,Munich,19.614515
1997-07-16,Munich,23.726006
1997-07-17,Munich,26.558899
1997-07-18,Munich,16.539717
1997-07-19,Munich,14.664593
1997-07-20,Munich,17.676027
1997-07-21,Munich,15.841158
1997-07-22,Munich,22.940882
1997-07-23,Munich,22.723595
1997-07-24,Munich,26.006998
1997-07-25,Munich,18.697092
1997-07-26,Munich,18.286133
1997-07-27,Munich,24.435417
1997-07-28,Munich,23.404305
1997-07-29,Munich,24.18657
1997-07-30,Munich,24.986702
1997-07-31,Munich,21.97148
1997-08-01,Munich,15.128326
1997-08-02,Munich,19.94009
1997-08-03,Munich,23.558949
1997-08-04,Munich,27.140295
1997-08-05,Munich,29.234365
1997-08-06,Munich,26.088066
1997-08-07,Munich,25.129162
1997-08-08,Munich,23.02225
1997-08-09,Munich,24.124994
1997-08-10,Munich,25.5812
1997-08-11,Munich,26.282045
1997-08-12,Munich,27.140766
1997-08-13,Munich,26.912096
1997-08-14,Munich,27.683083
1997-08-15,Munich,27.44984
1997-08-16,Munich,25.116562
1997-08-17,Munich,22.703077
1997-08-18,Munich,21.294502
1997-08-19,Munich,24.44351
1997-08-20,Munich,25.539726
1997-08-21,Munich,26.427334
1997-08-22,Munich,26.962414
1997-08-23,Munich,27.475267
1997-08-24,Munich,26.67935
1997-08-25,Munich,28.796803
1997-08-26,Munich,29.012388
1997-08-27,Munich,27.894104
1997-08-28,Munich,27.065018
1997-08-29,Munich,14.22056
1997-08-30,Munich,18.644411
1997-08-31,Munich,24.079433
1998-06-01,Munich,18.568708
1998-06-02,Munich,25.890026
1998-06-03,Munich,21.700817
1998-06-04,Munich,26.349838
1998-06-05,Munich,30.605078
1998-06-06,Munich,32.209045
1998-06-07,Munich,28.455654
1998-06-08,Munich,16.619009
1998-06-09,Munich,22.488031
1998-06-10,Munich,25.10983
1998-06-11,Munich,15.035701
1998-06-12,Munich,9.519872
1998-06-13,Munich,10.686622
1998-06-14,Munich,15.553244
1998-06-15,Munich,15.768694
1998-06-16,Munich,14.63788
1998-06-17,Munich,15.289207
1998-06-18,Munich,16.692926
1998-06-19,Munich,21.90844
1998-06-20,Munich,27.343878
1998-06-21,Munich,32.036617
1998-06-22,Munich,26.340578
1998-06-23,Munich,20.60057
1998-06-24,Munich,22.643124
1998-06-25,Munich,28.360682
1998-06-26,Munich,26.829792
1998-06-27,Munich,28.352848
1998-06-28,Munich,19.904465
1998-06-29,Munich,22.90958
1998-06-30,Munich,24.59176
1998-07-01,Munich,23.823803
1998-07-02,Munich,18.198528
1998-07-03,Munich,19.64237
1998-07-04,Munich,16.63943
1998-07-05,Munich,17.25723
1998-07-06,Munich,21.647459
1998-07-07,Munich,20.740911
1998-07-08,Munich,9.68137
1998-07-09,Munich,15.484395
1998-07-10,Munich,19.104664
1998-07-11,Munich,19.72025
1998-07-12,Munich,23.546988
1998-07-13,Munich,28.115234
1998-07-14,Munich,17.346384
1998-07-15,Munich,17.72029
1998-07-16,Munich,17.44309
1998-07-17,Munich,22.259356
1998-07-18,Munich,24.525146
1998-07-19,Munich,29.517412
1998-07-20,Munich,33.799225
1998-07-21,Munich,32.950085
1998-07-22,Munich,26.998388
1998-07-23,Munich,30.99313
1998-07-24,Munich,24.876146
1998-07-25,Munich,22.653997
1998-07-26,Munich,26.277699
1998-07-27,Munich,23.134878
1998-07-28,Munich,19.647736
1998-07-29,Munich,21.875278
1998-07-30,Munich,26.719141
1998-07-31,Munich,21.137527
1998-08-01,Munich,24.43926
1998-08-02,Munich,23.077509
1998-08-03,Munich,21.214188
1998-08-04,Munich,24.091629
1998-08-05,Munich,21.222572
1998-08-06,Munich,23.610083
1998-08-07,Munich,26.339722
1998-08-08,Munich,29.463686
1998-08-09,Munich,31.746336
1998-08-10,Munich,31.04079
1998-08-11,Munich,33.473076
1998-08-12,Munich,34.143585
1998-08-13,Munich,25.227608
1998-08-14,Munich,22.591469
1998-08-15,Munich,27.392124
1998-08-16,Munich,29.110947
1998-08-17,Munich,29.63362
1998-08-18,Munich,25.174908
1998-08-19,Munich,25.012218
1998-08-20,Munich,25.851175
1998-08-21,Munich,19.896072
1998-08-22,Munich,17.513733
1998-08-23,Munich,17.316473
1998-08-24,Munich,16.719124
1998-08-25,Munich,16.7215
1998-08-26,Munich,21.681776
1998-08-27,Munich,11.512692
1998-08-28,Munich,12.001771
1998-08-29,Munich,11.739496
1998-08-30,Munich,15.335423
1998-08-31,Munich,16.697414
1999-06-01,Munich,27.281982
1999-06-02,Munich,30.95257
1999-06-03,Munich,23.374441
1999-06-04,Munich,15.951506
1999-06-05,Munich,21.735458
1999-06-06,Munich,11.9356575
1999-06-07,Munich,16.971203
1999-06-08,Munich,11.73777
1999-06-09,Munich,17.59529
1999-06-10,Munich,21.158663
1999-06-11,Munich,15.273663
1999-06-12,Munich,18.765522
1999-06-13,Munich,19.12309
1999-06-14,Munich,19.393787
1999-06-15,Munich,18.883886
1999-06-16,Munich,21.166979
1999-06-17,Munich,21.43885
1999-06-18,Munich,15.925768
1999-06-19,Munich,14.256542
1999-06-20,Munich,18.681864
1999-06-21,Munich,11.696373
1999-06-22,Munich,11.17593
1999-06-23,Munich,15.487865
1999-06-24,Munich,18.457903
1999-06-25,Munich,21.816624
1999-06-26,Munich,25.41132
1999-06-27,Munich,20.347534
1999-06-28,Munich,17.070694
1999-06-29,Munich,23.032284
1999-06-30,Munich,23.479036
1999-07-01,Munich,22.774973
1999-07-02,Munich,25.530851
1999-07-03,Munich,31.161762
1999-07-04,Munich,32.618546
1999-07-05,Munich,33.125465
1999-07-06,Munich,19.670467
1999-07-07,Munich,18.635675
1999-07-08,Munich,17.680422
1999-07-09,Munich,17.422035
1999-07-10,Munich,20.89129
1999-07-11,Munich,21.614515
1999-07-12,Munich,22.317062
1999-07-13,Munich,25.758553
1999-07-14,Munich,20.35346
1999-07-15,Munich,18.000225
1999-07-16,Munich,20.333076
1999-07-17,Munich,24.173695
1999-07-18,Munich,27.04187
1999-07-19,Munich,28.866882
1999-07-20,Munich,27.93206
1999-07-21,Munich,25.965763
1999-07-22,Munich,16.985273
1999-07-23,Munich,15.233451
1999-07-24,Munich,16.797003
1999-07-25,Munich,22.478266
1999-07-26,Munich,26.300896
1999-07-27,Munich,27.460312
1999-07-28,Munich,23.790854
1999-07-29,Munich,23.347906
1999-07-30,Munich,22.662405
1999-07-31,Munich,23.668364
1999-08-01,Munich,24.51523
1999-08-02,Munich,24.562866
1999-08-03,Munich,24.42763
1999-08-04,Munich,26.816763
1999-08-05,Munich,27.956488
1999-08-06,Munich,31.062325
1999-08-07,Munich,24.250614
1999-08-08,Munich,26.940832
1999-08-09,Munich,28.733854
1999-08-10,Munich,21.77067
1999-08-11,Munich,19.465214
1999-08-12,Munich,18.525204
1999-08-13,Munich,17.244755
1999-08-14,Munich,20.918438
1999-08-15,Munich,18.701618
1999-08-16,Munich,16.593868
1999-08-17,Munich,18.304588
1999-08-18,Munich,21.29258
1999-08-19,Munich,20.156603
1999-08-20,Munich,18.792141
1999-08-21,Munich,19.3493
1999-08-22,Munich,18.96552
1999-08-23,Munich,20.95408
1999-08-24,Munich,21.455624
1999-08-25,Munich,26.755375
1999-08-26,Munich,26.371946
1999-08-27,Munich,24.733755
1999-08-28,Munich,22.0834
1999-08-29,Munich,20.813536
1999-08-30,Munich,20.987867
1999-08-31,Munich,21.474995
2000-06-01,Munich,20.217688
2000-06-02,Munich,26.678703
2000-06-03,Munich,27.413393
2000-06-04,Munich,27.126814
2000-06-05,Munich,28.665276
2000-06-06,Munich,15.521204
2000-06-07,Munich,15.871504
2000-06-08,Munich,20.992994
2000-06-09,Munich,28.533249
2000-06-10,Munich,29.429358
2000-06-11,Munich,28.202057
2000-06-12,Munich,24.394432
2000-06-13,Munich,29.442497
2000-06-14,Munich,26.765322
2000-06-15,Munich,20.462696
2000-06-16,Munich,16.115726
2000-06-17,Munich,16.991299
2000-06-18,Munich,22.766563
2000-06-19,Munich,27.956205
2000-06-20,Munich,29.819584
2000-06-21,Munich,31.006163
2000-06-22,Munich,28.47294
2000-06-23,Munich,17.738241
2000-06-24,Munich,16.950369
2000-06-25,Munich,12.967367
2000-06-26,Munich,14.156345
2000-06-27,Munich,16.96867
2000-06-28,Munich,18.41193
2000-06-29,Munich,18.472631
2000-06-30,Munich,21.523056
2000-07-01,Munich,26.05768
2000-07-02,Munich,28.213985
2000-07-03,Munich,25.651379
2000-07-04,Munich,21.753647
2000-07-05,Munich,21.334408
2000-07-06,Munich,23.819817
2000-07-07,Munich,25.673231
2000-07-08,Munich,14.417201
2000-07-09,Munich,14.97391
2000-07-10,Munich,17.270147
2000-07-11,Munich,14.936549
2000-07-12,Munich,12.550272
2000-07-13,Munich,13.798585
2000-07-14,Munich,13.307289
2000-07-15,Munich,11.448562
2000-07-16,Munich,12.448479
2000-07-17,Munich,17.164616
2000-07-18,Munich,19.076101
2000-07-19,Munich,16.169214
2000-07-20,Munich,16.697794
2000-07-21,Munich,21.008326
2000-07-22,Munich,22.165827
2000-07-23,Munich,23.267063
2000-07-24,Munich,25.537643
2000-07-25,Munich,23.493792
2000-07-26,Munich,22.084265
2000-07-27,Munich,24.81636
2000-07-28,Munich,16.747948
2000-07-29,Munich,16.950397
2000-07-30,Munich,17.959173
2000-07-31,Munich,22.355888
2000-08-01,Munich,26.397459
2000-08-02,Munich,26.116081
2000-08-03,Munich,20.564144
2000-08-04,Munich,17.858662
2000-08-05,Munich,17.648813
2000-08-06,Munich,15.647619
2000-08-07,Munich,19.061228
2000-08-08,Munich,22.835623
2000-08-09,Munich,23.000313
2000-08-10,Munich,26.03326
2000-08-11,Munich,27.286505
2000-08-12,Munich,28.189682
2000-08-13,Munich,28.16867
2000-08-14,Munich,28.753984
2000-08-15,Munich,29.052105
2000-08-16,Munich,29.466707
2000-08-17,Munich,29.721584
2000-08-18,Munich,24.927917
2000-08-19,Munich,30.40516
2000-08-20,Munich,32.43604
2000-08-21,Munich,27.161259
2000-08-22,Munich,20.592072
2000-08-23,Munich,24.14949
2000-08-24,Munich,26.968288
2000-08-25,Munich,23.880756
2000-08-26,Munich,22.80279
2000-08-27,Munich,20.711052
2000-08-28,Munich,19.027246
2000-08-29,Munich,21.227438
2000-08-30,Munich,23.228365
2000-08-31,Munich,20.046167
2001-06-01,Munich,12.145967
2001-06-02,Munich,11.430338
2001-06-03,Munich,7.9118204
2001-06-04,Munich,10.162708
2001-06-05,Munich,17.822525
2001-06-06,Munich,14.396663
2001-06-07,Munich,18.691442
2001-06-08,Munich,16.126568
2001-06-09,Munich,11.653315
2001-06-10,Munich,13.260891
2001-06-11,Munich,9.759158
2001-06-12,Munich,17.382427
2001-06-13,Munich,21.246504
2001-06-14,Munich,19.102076
2001-06-15,Munich,24.356705
2001-06-16,Munich,18.70198
2001-06-17,Munich,16.677017
2001-06-18,Munich,13.717417
2001-06-19,Munich,13.370071
2001-06-20,Munich,17.713543
2001-06-21,Munich,21.661663
2001-06-22,Munich,17.313072
2001-06-23,Munich,19.196781
2001-06-24,Munich,22.840668
2001-06-25,Munich,24.513163
2001-06-26,Munich,25.72487
2001-06-27,Munich,29.549456
2001-06-28,Munich,22.173048
2001-06-29,Munich,23.848543
